asin,date,priceNew,priceUsed
B00A1N9CPA,20131208,98.99,89.94
B00A1N9CPA,20131228,110,89.82
B00A1N9CPA,20140228,96.5,89.82
B00A1N9CPA,20140508,99.74,89.82
B00A1N9CPA,20140527,92,89.82
B00A1N9CPA,20140604,96,89.82
B00A1N9CPA,20140617,88.99,89.82
B00A1N9CPA,20140730,82.99,89.82
B00A1N9CPA,20140813,84.99,89.82
B00A1N9CPA,20140815,85.99,89.82
B00A1N9CPA,20140912,78.11,76.99
B00A1N9CPA,20141003,89.99,76.98
B00A1N9CPA,20141021,81,76.98
B00A1N9CPA,20141103,99.99,69.51
B00A1N9CPA,20141104,99.99,69.99
B00A1N9CPA,20141106,92,80.75
B00A1N9CPA,20141109,99.99,80.75
B00A1N9CPA,20141115,94.99,80.75
B00A1N9CPA,20141117,94.99,60.88
B00A1N9CPA,20141201,94,60.88
B00A1N9CPA,20141203,104.99,60.88
B00A1N9CPA,20141210,98,60.88
B00A1N9CPA,20141215,99.95,77.5
B00A1N9CPA,20141217,99.99,19.99
B00A1N9CPA,20141217,94.34,77.5
B00A1N9CPA,20141217,94.17,77.5
B00A1N9CPA,20141217,94.17,19.99
B00A1N9CPA,20141218,89.99,19.99
B00A1N9CPA,20150111,98.32,19.99
B00A1N9CPA,20150207,95.58,19.99
B00A1N9CPA,20150216,99.95,19.99
B00A1N9CPA,20150414,107.39,19.99
B00A1N9CPA,20150607,129.95,47.99
B00A1N9CPA,20150608,129.95,47.99
B00A3FUCYQ,20121219,59.99,NA
B00A3FUCYQ,20130326,59.99,NA
B00A3FUCYQ,20150412,64.99,NA
B00A3FUCYQ,20150528,69.99,NA
B00A3FUCYQ,20150608,69.99,NA
B00AESM7KO,20121219,33.99,33
B00AESM7KO,20130409,33.99,33
B00AESM7KO,20130525,33.99,32.99
B00AESM7KO,20130615,33.99,30
B00AESM7KO,20130905,,30
B00AESM7KO,20130905,33.99,30
B00AESM7KO,20130915,,27.49
B00AESM7KO,20131226,37.99,20.29
B00AESM7KO,20131231,39.49,20.29
B00AESM7KO,20140111,37.49,20.29
B00AESM7KO,20140205,37.39,20.29
B00AESM7KO,20140211,36.9,20.29
B00AESM7KO,20140213,36.39,19.99
B00AESM7KO,20140318,36.39,15
B00AESM7KO,20140519,37.89,15
B00AESM7KO,20140520,31.28,15
B00AESM7KO,20140711,32.77,16.65
B00AESM7KO,20140711,32.9,16.65
B00AESM7KO,20140731,30.9,15.99
B00AESM7KO,20141018,30.99,15.99
B00AESM7KO,20141031,30.89,18.99
B00AESM7KO,20150117,30.95,16.96
B00AESM7KO,20150117,30.95,17.99
B00AESM7KO,20150407,30.49,13.75
B00AESM7KO,20150506,26.99,13.75
B00AESM7KO,20150509,26.95,20
B00AESM7KO,20150607,26.95,19.98
B00AESM7KO,20150608,26.95,19.98
B00AN6B2SK,20121219,77.38,79.99
B00AN6B2SK,20131202,77.38,79.99
B00AN6B2SK,20140821,79.95,62.29
B00AN6B2SK,20141001,59.5,48.09
B00AN6B2SK,20150124,59.5,58.85
B00AN6B2SK,20150218,59.5,58.95
B00AN6B2SK,20150607,59.5,101.46
B00AN6B2SK,20150608,59.5,101.46
B00B5OOCW2,20121219,79.96,54.49
B00B5OOCW2,20130206,79.96,54.49
B00B5OOCW2,20130813,,54.49
B00B5OOCW2,20130813,79.96,54.49
B00B5OOCW2,20130907,,54.49
B00B5OOCW2,20131015,,37.5
B00B5OOCW2,20140125,,45.09
B00B5OOCW2,20140323,61.16,45.09
B00B5OOCW2,20140511,61.16,56.31
B00B5OOCW2,20140603,61.16,56.63
B00B5OOCW2,20140711,61.16,69.46
B00B5OOCW2,20140802,59.88,48.15
B00B5OOCW2,20140810,59.88,54.12
B00B5OOCW2,20141013,59.88,52.09
B00B5OOCW2,20141106,69.97,52.09
B00B5OOCW2,20141107,59.88,52.1
B00B5OOCW2,20141201,69.97,52.1
B00B5OOCW2,20141210,78.03,52.1
B00B5OOCW2,20141210,99.99,52.1
B00B5OOCW2,20150330,99.99,60.67
B00B5OOCW2,20150403,101.28,57.44
B00B5OOCW2,20150503,79,57.44
B00B5OOCW2,20150607,79,68.99
B00B5OOCW2,20150608,79,68.99
B00B5OOF1A,20121219,99,84.95
B00B5OOF1A,20130212,99,84.95
B00B5OOF1A,20130415,99,84.95
B00B5OOF1A,20130521,99,79.95
B00B5OOF1A,20130628,99,
B00B5OOF1A,20130628,99,79.95
B00B5OOF1A,20130810,99,91.15
B00B5OOF1A,20131105,99,87.13
B00B5OOF1A,20131127,95.86,87.11
B00B5OOF1A,20131129,95.09,87.11
B00B5OOF1A,20131209,92.49,87.11
B00B5OOF1A,20131213,99.99,85.65
B00B5OOF1A,20131221,94.36,85.65
B00B5OOF1A,20131230,109.99,85.65
B00B5OOF1A,20140201,79,72.74
B00B5OOF1A,20140305,79.99,66.99
B00B5OOF1A,20140323,74.99,66.99
B00B5OOF1A,20140421,74.99,82.82
B00B5OOF1A,20140422,74.99,82.92
B00B5OOF1A,20140516,92.05,79.28
B00B5OOF1A,20140522,99.99,78.66
B00B5OOF1A,20140528,99.99,81.41
B00B5OOF1A,20140529,90.87,78.27
B00B5OOF1A,20140603,80.75,69.55
B00B5OOF1A,20140604,80.75,65.99
B00B5OOF1A,20140605,80.75,65.99
B00B5OOF1A,20140605,80.75,
B00B5OOF1A,20140606,80.75,74.35
B00B5OOF1A,20140612,80.75,74
B00B5OOF1A,20140613,74.98,69.03
B00B5OOF1A,20140616,79.99,71.06
B00B5OOF1A,20140616,80.75,71.09
B00B5OOF1A,20140617,79.99,
B00B5OOF1A,20140617,99.99,71.06
B00B5OOF1A,20140629,80.75,
B00B5OOF1A,20140703,74.98,74.35
B00B5OOF1A,20140703,74.98,69.03
B00B5OOF1A,20140802,74.98,64.58
B00B5OOF1A,20140810,74.98,69.03
B00B5OOF1A,20140825,69.98,69.03
B00B5OOF1A,20140907,69.98,60.27
B00B5OOF1A,20140916,80.75,60.27
B00B5OOF1A,20141003,69.98,60.27
B00B5OOF1A,20141004,80.75,60.27
B00B5OOF1A,20141107,69.98,60.88
B00B5OOF1A,20141126,69.98,40.99
B00B5OOF1A,20141202,99.99,40.99
B00B5OOF1A,20141218,69.98,40.99
B00B5OOF1A,20150311,90.64,40.99
B00B5OOF1A,20150311,99.99,40.99
B00B5OOF1A,20150320,99.99,50
B00B5OOF1A,20150330,87,64.99
B00B5OOF1A,20150409,97,49.99
B00B5OOF1A,20150412,97,84.39
B00B5OOF1A,20150418,97,83.32
B00B5OOF1A,20150419,97,84.39
B00B5OOF1A,20150604,89.99,90
B00B5OOF1A,20150608,89.99,90
B00BD5G3UC,20121219,99,NA
B00BD5G3UC,20140303,99,NA
B00BD5G3UC,20141031,114.99,NA
B00BD5G3UC,20141129,99,NA
B00BD5G3UC,20150607,129,NA
B00BD5G3UC,20150608,129,NA
B00BD9XO1O,20121219,59.97,50.47
B00BD9XO1O,20130408,59.97,50.47
B00BD9XO1O,20130708,59.97,50.47
B00BD9XO1O,20130803,59.97,50
B00BD9XO1O,20130830,59.97,49.99
B00BD9XO1O,20130905,56.02,49.99
B00BD9XO1O,20130905,56.02,49.99
B00BD9XO1O,20130905,,49.99
B00BD9XO1O,20140327,59.97,55.21
B00BD9XO1O,20140716,59.97,47.75
B00BD9XO1O,20140805,59.97,48.94
B00BD9XO1O,20140807,59.97,48.96
B00BD9XO1O,20140816,59.97,52.29
B00BD9XO1O,20140823,59.97,41.09
B00BD9XO1O,20140823,59.97,47.29
B00BD9XO1O,20140825,59.97,50.36
B00BD9XO1O,20140826,59.97,50.37
B00BD9XO1O,20140901,59.97,52.17
B00BD9XO1O,20140903,59.97,52.16
B00BD9XO1O,20140904,59.97,52.15
B00BD9XO1O,20140917,59.97,47.25
B00BD9XO1O,20141004,59.97,37.19
B00BD9XO1O,20141008,59.97,35.99
B00BD9XO1O,20141011,59.97,34.99
B00BD9XO1O,20141014,59.97,49.18
B00BD9XO1O,20141020,65.98,50.53
B00BD9XO1O,20141020,66.99,50.65
B00BD9XO1O,20141020,65.98,49.18
B00BD9XO1O,20141021,66.99,54.04
B00BD9XO1O,20141022,59.97,54.93
B00BD9XO1O,20141022,59.97,49.18
B00BD9XO1O,20141024,56.13,46.14
B00BD9XO1O,20150111,59.97,45.99
B00BD9XO1O,20150411,72.24,51.95
B00BD9XO1O,20150517,59.97,51.95
B00BD9XO1O,20150607,59.97,49.95
B00BD9XO1O,20150608,59.97,49.95
B00BLFLYW6,20121219,129,99.95
B00BLFLYW6,20130530,129,99.95
B00BLFLYW6,20130621,119,99.95
B00BLFLYW6,20130621,119,99.95
B00BLFLYW6,20130915,119,110.47
B00BLFLYW6,20130915,,110.47
B00BLFLYW6,20131008,,
B00BLFLYW6,20131008,,110.47
B00BLFLYW6,20131021,119.99,
B00BLFLYW6,20131028,119.99,115
B00BLFLYW6,20131106,119.99,110.46
B00BLFLYW6,20131107,119.99,110.37
B00BLFLYW6,20131107,129,110.25
B00BLFLYW6,20131108,129,110.11
B00BLFLYW6,20131108,129,110.17
B00BLFLYW6,20131109,129,118.76
B00BLFLYW6,20131111,129,118.72
B00BLFLYW6,20131112,129,118.59
B00BLFLYW6,20131112,129,118.65
B00BLFLYW6,20131113,129,118.49
B00BLFLYW6,20131113,129,118.42
B00BLFLYW6,20131114,129,118.76
B00BLFLYW6,20131115,129,118.7
B00BLFLYW6,20131115,129,118.65
B00BLFLYW6,20131116,129,118.76
B00BLFLYW6,20131123,129,111.1
B00BLFLYW6,20131203,129,108.51
B00BLFLYW6,20131209,129,108.46
B00BLFLYW6,20131209,129,108.37
B00BLFLYW6,20131210,129,105.27
B00BLFLYW6,20140101,129,103.34
B00BLFLYW6,20140106,129,97.4
B00BLFLYW6,20140110,119.99,97.4
B00BLFLYW6,20140112,129,97.4
B00BLFLYW6,20140204,129,97.11
B00BLFLYW6,20140205,129,97.13
B00BLFLYW6,20140206,129,97.18
B00BLFLYW6,20140207,129,97.21
B00BLFLYW6,20140208,129,97.28
B00BLFLYW6,20140209,129,97.38
B00BLFLYW6,20140210,129,97.4
B00BLFLYW6,20140301,129,100.79
B00BLFLYW6,20140302,129,100.75
B00BLFLYW6,20140303,129,100.69
B00BLFLYW6,20140305,129,101.47
B00BLFLYW6,20140413,124.99,101.47
B00BLFLYW6,20140416,124.99,101.51
B00BLFLYW6,20140416,124.99,101.47
B00BLFLYW6,20140417,124.99,102.64
B00BLFLYW6,20140418,126.44,108.9
B00BLFLYW6,20140418,125.23,107.86
B00BLFLYW6,20140418,124.99,108.9
B00BLFLYW6,20140419,125.23,107.72
B00BLFLYW6,20140420,125.23,108.16
B00BLFLYW6,20140421,125.23,108.1
B00BLFLYW6,20140423,125.23,107.77
B00BLFLYW6,20140425,125.23,107.73
B00BLFLYW6,20140428,125.03,107.73
B00BLFLYW6,20140429,125.03,
B00BLFLYW6,20140429,125.03,107.73
B00BLFLYW6,20140513,115.99,
B00BLFLYW6,20140526,91.25,
B00BLFLYW6,20140529,91.25,101.42
B00BLFLYW6,20140530,101.99,101.42
B00BLFLYW6,20140624,104.99,101.42
B00BLFLYW6,20140806,104.99,93.88
B00BLFLYW6,20140806,104.99,101.42
B00BLFLYW6,20140807,109,101.42
B00BLFLYW6,20140816,109,101.37
B00BLFLYW6,20140917,104.42,101.37
B00BLFLYW6,20140917,100,101.37
B00BLFLYW6,20140924,104.03,101.37
B00BLFLYW6,20141005,108.99,101.36
B00BLFLYW6,20141006,102.91,95.69
B00BLFLYW6,20141011,108,101.37
B00BLFLYW6,20141108,109.99,101.37
B00BLFLYW6,20141111,108.99,101.37
B00BLFLYW6,20141115,108,101.37
B00BLFLYW6,20141118,107.99,101.37
B00BLFLYW6,20141130,105,101.37
B00BLFLYW6,20141203,129,101.37
B00BLFLYW6,20141205,156.19,101.37
B00BLFLYW6,20150416,156.19,124.99
B00BLFLYW6,20150607,149,124.99
B00BLFLYW6,20150608,149,124.99
B00C625KPA,20121219,49.97,74.96
B00C625KPA,20130828,49.97,74.96
B00C625KPA,20130904,49.97,74.96
B00C625KPA,20130904,,74.96
B00C625KPA,20130905,54.99,74.96
B00C625KPA,20130905,,74.96
B00C625KPA,20130905,54.99,74.96
B00C625KPA,20130905,,74.96
B00C625KPA,20131021,,54.04
B00C625KPA,20131102,49.97,45.02
B00C625KPA,20131117,,45.07
B00C625KPA,20131117,49.97,45.07
B00C625KPA,20140114,59.99,45.07
B00C625KPA,20140114,59.99,51.67
B00C625KPA,20140224,48.44,38.33
B00C625KPA,20140331,56.66,47.17
B00C625KPA,20140603,49.97,46.01
B00C625KPA,20140628,49.97,43.04
B00C625KPA,20140707,49.97,46.01
B00C625KPA,20140730,59.99,43.66
B00C625KPA,20140805,59.99,46.01
B00C625KPA,20140906,50,42.5
B00C625KPA,20140908,50,42.38
B00C625KPA,20140925,50,46.5
B00C625KPA,20141015,59.99,46.5
B00C625KPA,20141210,57.99,46.5
B00C625KPA,20141213,57.99,50.45
B00C625KPA,20141225,57.99,34
B00C625KPA,20150103,55.28,34
B00C625KPA,20150324,52.23,34
B00C625KPA,20150326,43.73,34
B00C625KPA,20150402,53.73,34
B00C625KPA,20150607,53.73,46.75
B00C625KPA,20150608,53.73,46.75
B00C625KQ4,20121219,74.99,61.25
B00C625KQ4,20130826,74.99,61.25
B00C625KQ4,20130909,74.99,61.66
B00C625KQ4,20131002,74.99,61.77
B00C625KQ4,20131006,74.99,61.75
B00C625KQ4,20131129,74.99,66.95
B00C625KQ4,20140321,67.99,58.56
B00C625KQ4,20140325,67.99,64.99
B00C625KQ4,20140609,63.99,55.11
B00C625KQ4,20140801,69.99,43.36
B00C625KQ4,20141005,75.99,43.36
B00C625KQ4,20141023,75.71,43.36
B00C625KQ4,20141122,69.88,43.36
B00C625KQ4,20141214,79.99,40
B00C625KQ4,20150217,69.99,40
B00C625KQ4,20150326,59.88,52.1
B00C625KQ4,20150330,59.88,55.69
B00C625KQ4,20150404,69.88,56.74
B00C625KQ4,20150424,69.88,60.8
B00C625KQ4,20150608,69.88,60.8
B00C625KVE,20121219,89.99,81.07
B00C625KVE,20130706,89.99,81.07
B00C625KVE,20130904,,81.07
B00C625KVE,20130904,89.99,81.07
B00C625KVE,20130909,,79.4
B00C625KVE,20130910,88.88,79.41
B00C625KVE,20130913,88.88,80.07
B00C625KVE,20130913,,79.41
B00C625KVE,20131001,,71.22
B00C625KVE,20131016,79,71.22
B00C625KVE,20131016,79,
B00C625KVE,20131127,79,64.13
B00C625KVE,20131204,88.99,64.13
B00C625KVE,20131209,88.99,
B00C625KVE,20131209,88.99,64.13
B00C625KVE,20131217,79,
B00C625KVE,20140108,79,68.04
B00C625KVE,20140125,79.99,68.04
B00C625KVE,20140204,89.88,68.04
B00C625KVE,20140210,89.88,77.41
B00C625KVE,20140313,99.99,86.12
B00C625KVE,20140325,98.95,86.12
B00C625KVE,20140331,96.74,86.12
B00C625KVE,20140404,97.82,86.12
B00C625KVE,20140409,99.99,86.12
B00C625KVE,20140509,99.99,92.06
B00C625KVE,20140519,99.99,86.12
B00C625KVE,20140526,89.88,86.12
B00C625KVE,20140627,89.88,72.96
B00C625KVE,20140628,89.88,69.99
B00C625KVE,20140717,89.88,77.41
B00C625KVE,20140808,89.88,82.75
B00C625KVE,20140817,89.88,79.95
B00C625KVE,20140828,89.88,82.75
B00C625KVE,20141004,89.88,77.14
B00C625KVE,20141005,89.88,75.95
B00C625KVE,20141007,89.88,75.74
B00C625KVE,20141012,89.88,78.2
B00C625KVE,20141019,79.88,69.5
B00C625KVE,20141023,79.88,71.07
B00C625KVE,20141023,89.88,62.91
B00C625KVE,20141024,79.88,73.49
B00C625KVE,20141031,79.88,74.29
B00C625KVE,20141104,79.88,69.5
B00C625KVE,20141109,79.88,74.29
B00C625KVE,20141126,83.07,74.29
B00C625KVE,20141128,85.99,74.81
B00C625KVE,20141130,85.99,75.58
B00C625KVE,20141201,85.99,69.84
B00C625KVE,20141201,79.88,69.84
B00C625KVE,20141202,79.88,69.5
B00C625KVE,20141203,85.99,76.14
B00C625KVE,20141205,85.99,76.14
B00C625KVE,20141205,79.88,76.14
B00C625KVE,20141207,79.88,76.14
B00C625KVE,20141208,99.99,76.14
B00C625KVE,20141209,83.07,70.4
B00C625KVE,20141210,99.99,70.4
B00C625KVE,20141211,79.88,70.4
B00C625KVE,20141212,86.99,70.4
B00C625KVE,20141218,144.11,70.4
B00C625KVE,20141225,144.11,70.66
B00C625KVE,20141229,144.11,74.29
B00C625KVE,20141231,144.11,69.5
B00C625KVE,20150102,144.11,65.5
B00C625KVE,20150103,144.11,76.16
B00C625KVE,20150105,144.11,74.29
B00C625KVE,20150107,116,70.96
B00C625KVE,20150107,117.16,70.96
B00C625KVE,20150108,79.88,76.23
B00C625KVE,20150115,79.88,74.29
B00C625KVE,20150122,79.88,69.5
B00C625KVE,20150124,79.88,74.29
B00C625KVE,20150128,79.88,69.5
B00C625KVE,20150208,79.88,74.29
B00C625KVE,20150215,79.88,69.5
B00C625KVE,20150219,79.88,74.29
B00C625KVE,20150225,86.99,57.52
B00C625KVE,20150227,79.88,74.29
B00C625KVE,20150314,88,76.56
B00C625KVE,20150323,88,81.84
B00C625KVE,20150326,78,67.86
B00C625KVE,20150401,86.99,68.76
B00C625KVE,20150402,86.99,71.14
B00C625KVE,20150403,86.99,70.95
B00C625KVE,20150404,86.99,75.68
B00C625KVE,20150409,105.07,93.28
B00C625KVE,20150411,86.99,75.68
B00C625KVE,20150423,86.99,71.33
B00C625KVE,20150429,86.99,76.14
B00C625KVE,20150503,86.99,75.68
B00C625KVE,20150508,86.99,76.88
B00C625KVE,20150509,86.99,77.13
B00C625KVE,20150512,86.99,80.9
B00C625KVE,20150515,86.99,75.68
B00C625KVE,20150601,86.99,80.9
B00C625KVE,20150607,86.99,75.68
B00C625KVE,20150608,86.99,75.68
B00CSDII3S,20121219,102.88,113.95
B00CSDII3S,20130709,102.88,113.95
B00CSDII3S,20131103,102.88,77.99
B00CSDII3S,20131130,102.88,80
B00CSDII3S,20131209,114.87,80
B00CSDII3S,20131215,113.97,80
B00CSDII3S,20131220,111.04,91
B00CSDII3S,20140121,102.88,84.5
B00CSDII3S,20140221,101.36,75.5
B00CSDII3S,20140227,98.89,75.5
B00CSDII3S,20140406,98.89,91
B00CSDII3S,20140411,97.07,82.99
B00CSDII3S,20140508,120.93,74
B00CSDII3S,20140508,120.93,82.99
B00CSDII3S,20140510,100.99,74
B00CSDII3S,20140512,120.7,74
B00CSDII3S,20140518,109.95,74
B00CSDII3S,20140518,120.7,82.99
B00CSDII3S,20140527,120.53,84
B00CSDII3S,20140530,119.32,81.95
B00CSDII3S,20140605,123.8,81.95
B00CSDII3S,20140609,122.92,81.95
B00CSDII3S,20140611,123.8,81.95
B00CSDII3S,20140613,123.8,105.99
B00CSDII3S,20140801,123.8,93.39
B00CSDII3S,20140820,123.8,89.99
B00CSDII3S,20140914,123.79,105.88
B00CSDII3S,20140926,123.79,89.99
B00CSDII3S,20141016,123.79,99
B00CSDII3S,20141028,123.79,89.39
B00CSDII3S,20141102,123.79,96
B00CSDII3S,20141118,123.79,105.88
B00CSDII3S,20141119,127.99,116.93
B00CSDII3S,20141122,123.79,112.55
B00CSDII3S,20141127,123.79,99
B00CSDII3S,20141130,123.79,108.55
B00CSDII3S,20141205,129,112.55
B00CSDII3S,20141210,129,79.99
B00CSDII3S,20141224,102.99,79.99
B00CSDII3S,20150108,123.79,79.99
B00CSDII3S,20150129,123.79,102.55
B00CSDII3S,20150131,123.79,84.51
B00CSDII3S,20150213,101.18,96.48
B00CSDII3S,20150218,101.18,92.48
B00CSDII3S,20150220,129,92.48
B00CSDII3S,20150224,101.18,94.55
B00CSDII3S,20150228,101.18,89.39
B00CSDII3S,20150307,101.18,65.69
B00CSDII3S,20150307,101.18,72.99
B00CSDII3S,20150318,101.18,89.55
B00CSDII3S,20150322,101.18,84.79
B00CSDII3S,20150326,101.18,81.7
B00CSDII3S,20150408,101.18,83.05
B00CSDII3S,20150416,101.18,78.51
B00CSDII3S,20150422,129,78.51
B00CSDII3S,20150429,129,79.99
B00CSDII3S,20150504,108.65,79.99
B00CSDII3S,20150508,108.65,69.95
B00CSDII3S,20150512,108.65,64.95
B00CSDII3S,20150513,129,64.95
B00CSDII3S,20150514,119,64.95
B00CSDII3S,20150514,129,64.95
B00CSDII3S,20150515,129,89.55
B00CSDII3S,20150522,129,105.88
B00CSDII3S,20150524,129,89.93
B00CSDII3S,20150524,129,105.88
B00CSDII3S,20150529,129,95.55
B00CSDII3S,20150603,129,88.98
B00CSDII3S,20150604,129,105.88
B00CSDII3S,20150604,129,89.99
B00CSDII3S,20150608,129,105.88
B00CSDIIXS,20121219,234.99,209.99
B00CSDIIXS,20130515,234.99,209.99
B00CSDIIXS,20130916,224.99,209.99
B00CSDIIXS,20131030,224.99,189.8
B00CSDIIXS,20131030,,209.99
B00CSDIIXS,20131102,,218.74
B00CSDIIXS,20131104,,214.99
B00CSDIIXS,20131106,,212.48
B00CSDIIXS,20131107,,209.82
B00CSDIIXS,20131107,,209.88
B00CSDIIXS,20131107,,209.86
B00CSDIIXS,20131111,,199.93
B00CSDIIXS,20131112,,199.76
B00CSDIIXS,20131116,,159.99
B00CSDIIXS,20131121,,170
B00CSDIIXS,20131129,,169.99
B00CSDIIXS,20131202,190,169.99
B00CSDIIXS,20131203,218.99,169.99
B00CSDIIXS,20131205,219,169.99
B00CSDIIXS,20131210,219.99,169.99
B00CSDIIXS,20131218,229.99,159
B00CSDIIXS,20131219,219,159
B00CSDIIXS,20140324,218.98,126.17
B00CSDIIXS,20140401,219,127.45
B00CSDIIXS,20140406,228.99,127.45
B00CSDIIXS,20140406,241.99,127.45
B00CSDIIXS,20140410,228.99,127.45
B00CSDIIXS,20140412,228.99,114
B00CSDIIXS,20140508,194.99,114
B00CSDIIXS,20140509,194.99,155
B00CSDIIXS,20140530,189.99,151.99
B00CSDIIXS,20140719,190.35,127.68
B00CSDIIXS,20140719,193.75,127.68
B00CSDIIXS,20140720,193.75,127.68
B00CSDIIXS,20140722,169.99,127.68
B00CSDIIXS,20140722,194.75,127.68
B00CSDIIXS,20140724,196.49,119
B00CSDIIXS,20140724,194.75,119
B00CSDIIXS,20140726,194.75,119
B00CSDIIXS,20140727,194.75,119
B00CSDIIXS,20140727,196.49,119
B00CSDIIXS,20140729,199,119
B00CSDIIXS,20140730,195.75,119
B00CSDIIXS,20140730,199,119
B00CSDIIXS,20140731,195.75,119
B00CSDIIXS,20140731,196.49,119
B00CSDIIXS,20140731,196.49,119
B00CSDIIXS,20140802,196.49,119
B00CSDIIXS,20140802,195.75,119
B00CSDIIXS,20140802,195.75,119
B00CSDIIXS,20140805,190.41,119
B00CSDIIXS,20140806,199.55,119
B00CSDIIXS,20140807,195.55,119
B00CSDIIXS,20140809,174.99,119
B00CSDIIXS,20140816,195.75,119
B00CSDIIXS,20140823,195.75,127.69
B00CSDIIXS,20140824,195.75,149.99
B00CSDIIXS,20140825,211.85,149.99
B00CSDIIXS,20140828,191,149.99
B00CSDIIXS,20140830,191,172.5
B00CSDIIXS,20140903,191,127.69
B00CSDIIXS,20140906,199,127.69
B00CSDIIXS,20140908,199.97,123.89
B00CSDIIXS,20140910,211.85,123.89
B00CSDIIXS,20140911,208.95,123.89
B00CSDIIXS,20140911,208.95,120.19
B00CSDIIXS,20140912,211.85,120.19
B00CSDIIXS,20140912,194.99,120.19
B00CSDIIXS,20140913,211.85,120.19
B00CSDIIXS,20140915,211.85,129.99
B00CSDIIXS,20140916,194.99,129.99
B00CSDIIXS,20140918,211.85,129.99
B00CSDIIXS,20140919,211.85,108.17
B00CSDIIXS,20140919,211.85,129.49
B00CSDIIXS,20140921,192,108.17
B00CSDIIXS,20140923,211.85,108.17
B00CSDIIXS,20140927,190,108.17
B00CSDIIXS,20140930,192,108.17
B00CSDIIXS,20141001,161.63,154.79
B00CSDIIXS,20141001,161.63,108.17
B00CSDIIXS,20141002,161.63,159.99
B00CSDIIXS,20141003,192,159.99
B00CSDIIXS,20141006,192,120.19
B00CSDIIXS,20141007,192,159.99
B00CSDIIXS,20141007,192,132.89
B00CSDIIXS,20141007,192,120.19
B00CSDIIXS,20141010,192,172.4
B00CSDIIXS,20141010,192,159.99
B00CSDIIXS,20141012,169.99,172.4
B00CSDIIXS,20141013,189,172.4
B00CSDIIXS,20141014,213.7,172.4
B00CSDIIXS,20141015,211.85,172.4
B00CSDIIXS,20141015,213.7,172.4
B00CSDIIXS,20141016,189,172.4
B00CSDIIXS,20141016,213.7,172.4
B00CSDIIXS,20141017,211.85,172.4
B00CSDIIXS,20141017,212,172.4
B00CSDIIXS,20141017,213.7,172.4
B00CSDIIXS,20141018,182.99,172.4
B00CSDIIXS,20141019,189,172.4
B00CSDIIXS,20141019,211.85,172.4
B00CSDIIXS,20141020,194,172.4
B00CSDIIXS,20141021,211.85,172.4
B00CSDIIXS,20141021,212,172.4
B00CSDIIXS,20141022,194,172.4
B00CSDIIXS,20141023,212,172.4
B00CSDIIXS,20141023,213.7,172.4
B00CSDIIXS,20141024,194,172.4
B00CSDIIXS,20141025,210.5,172.4
B00CSDIIXS,20141026,211.85,179.99
B00CSDIIXS,20141026,210.5,179.99
B00CSDIIXS,20141026,194,179.99
B00CSDIIXS,20141028,175.99,179.99
B00CSDIIXS,20141028,212,179.99
B00CSDIIXS,20141028,211.85,179.99
B00CSDIIXS,20141031,212,179.99
B00CSDIIXS,20141031,211.85,179.99
B00CSDIIXS,20141101,199,179.99
B00CSDIIXS,20141116,199,169.99
B00CSDIIXS,20141117,199,174.99
B00CSDIIXS,20141121,199,132.89
B00CSDIIXS,20141121,199.55,132.89
B00CSDIIXS,20141121,199.55,174.99
B00CSDIIXS,20141122,199,174.99
B00CSDIIXS,20141128,199,169.99
B00CSDIIXS,20141130,199,149.99
B00CSDIIXS,20141202,199,174.99
B00CSDIIXS,20141202,199,174.99
B00CSDIIXS,20141202,199,132.89
B00CSDIIXS,20141202,209.99,132.89
B00CSDIIXS,20141203,208,174.99
B00CSDIIXS,20141204,208,179.9
B00CSDIIXS,20141204,208,120.19
B00CSDIIXS,20141205,208,179.9
B00CSDIIXS,20141207,185,179.9
B00CSDIIXS,20141208,199,179.9
B00CSDIIXS,20141211,199,149.99
B00CSDIIXS,20141212,199,129.99
B00CSDIIXS,20141216,208,129.99
B00CSDIIXS,20141220,199,129.99
B00CSDIIXS,20141221,208,129.99
B00CSDIIXS,20141222,207.99,129.99
B00CSDIIXS,20141222,208,129.99
B00CSDIIXS,20141223,207.99,129.99
B00CSDIIXS,20141223,199,129.99
B00CSDIIXS,20141229,199,179.99
B00CSDIIXS,20150104,199,169.99
B00CSDIIXS,20150114,199,154.99
B00CSDIIXS,20150115,199,132.89
B00CSDIIXS,20150116,199,142.95
B00CSDIIXS,20150122,199,139.98
B00CSDIIXS,20150126,199,139.99
B00CSDIIXS,20150128,199,129.99
B00CSDIIXS,20150130,199,139.99
B00CSDIIXS,20150131,199,129.99
B00CSDIIXS,20150202,208,124.99
B00CSDIIXS,20150202,199,124.99
B00CSDIIXS,20150205,199,124.99
B00CSDIIXS,20150205,208,124.99
B00CSDIIXS,20150205,199,124.99
B00CSDIIXS,20150216,199,132.89
B00CSDIIXS,20150218,208,132.89
B00CSDIIXS,20150219,209.98,132.89
B00CSDIIXS,20150220,209.98,120.19
B00CSDIIXS,20150221,179,120.19
B00CSDIIXS,20150222,179,192.64
B00CSDIIXS,20150224,219,192.71
B00CSDIIXS,20150224,219.99,192.71
B00CSDIIXS,20150226,219,120.19
B00CSDIIXS,20150226,219,185.94
B00CSDIIXS,20150227,219,186.03
B00CSDIIXS,20150227,199,186.03
B00CSDIIXS,20150228,199,180.28
